,channel_id,channel_video_count,recommended_count,videos_as_source,ratio
1733,UCO3yT7Q8jkQWE5TOxyx3DDQ,62,269,6,4.338709677419355
1734,UCf3Yb0lz_akQ8EHhkAv1D6g,52,68,3,1.3076923076923077
1735,UCkiivrZ_8QEBr1hFfeKcYYw,15,0,0,0.0
1736,UCwbYy92XD47Mk2Hh-1BxSUw,231,959,0,4.151515151515151
1737,UCqEJO7CsPPgyWNEUmLhzw0A,6,1,1,0.16666666666666666
1738,UCVwG9JHqGLfEO-4TkF-lf2g,203,3312,24,16.31527093596059
1739,UC_21g8-v2j6tpF9y9II4QAg,26,18,6,0.6923076923076923
1740,UCm-VXxCPg1zXQy8wjT0XKtA,33,3,12,0.09090909090909091
1741,UCeYaGE2ABYKyYGdoiFuStSQ,250,206,120,0.824
1742,UCmZk9OSmQ_5aw9iYh6xSzoA,96,609,14,6.34375
1743,UC5s7HmoOXXIc1Z-Rlz4FAcA,76,23,16,0.3026315789473684
1744,UCJruTcTs7Gn2Tk7YC-ENeHQ,111,531,6,4.783783783783784
1745,UCL6QQLpH4T5oyiwVuDn8juQ,53,225,12,4.245283018867925
1746,UCfSlxCj1Nn4IkPag7saW0yA,30,17,9,0.5666666666666667
1747,UCfxwT02Bu5R7l21uMAu8H1w,122,346,20,2.8360655737704916
1748,UCpQ4STl8j62KeiApns4FndA,283,857,106,3.0282685512367493
1749,UCplPTA96cQbbI6Dhjv_1gKQ,16,1,5,0.0625
1750,UC7xph2qAEotmyUPJbFVI95w,106,1915,44,18.066037735849058
1751,UCt2GVK8Qy7UGTkgssSTWHcQ,80,524,11,6.55
1752,UCuiEON01g2bUVEwIPCLzwRw,154,286,24,1.8571428571428572
1753,UC3-gwlrYQi5Q3t00Tyr2tmQ,104,16545,15,159.08653846153845
1754,UCaViDbhP5cqvonHb0SgyGvA,118,564,21,4.779661016949152
1755,UCPiye7__vJMKdBxebtERd7g,114,1731,26,15.18421052631579
1756,UCVeMw72tepFl1Zt5fvf9QKQ,125,902,22,7.216
1757,UCwrHS-IPCcDl6bMgQ7Ns9CA,22,92,10,4.181818181818182
1758,UCe7IHC7FcvUacXnwIMj1sfg,20,17,9,0.85
1759,UCfHn_8-ehdem86fEvlFg-Gw,2660,26012,809,9.778947368421052
1760,UCeIfe01u41FBRyVFYW0_uHw,93,293,16,3.150537634408602
1761,UC8m87InKl7_J0k5wC5x3E2A,15,0,1,0.0
1762,UCZoVBT8G5EPGvjhmbexkQ7Q,30,15,3,0.5
1763,UCzwbuFRbTNv83QKTrgm1ndA,27,7,10,0.25925925925925924
1764,UC570onl32MV5vjAnmnjeycg,60,126,8,2.1
1765,UCE_LWXcsdp7cWbo4DR4ZA-A,32,447,8,13.96875
1766,UCJC-W0PpnKHos9rHSJOoAJA,47,32,19,0.6808510638297872
1767,UCLEIGHoTvpFZg144Xw0O9jg,68,28,24,0.4117647058823529
1768,UC-P--TViDm4ZdCPIxFw0mzg,171,554,59,3.239766081871345
1769,UCjjqmADb2N34qTccsWgiAow,15,0,1,0.0
1770,UCv6qHPwghGsyOfzEYZXcfKg,357,2675,39,7.492997198879552
1771,UCK6mlWEjd5-wK1aOqL2zKQQ,33,157,5,4.757575757575758
1772,UCw3tZ7g_FljNjzGprCuptpA,61,528,9,8.655737704918034
1773,UCTCQjWrkWFtHhmA3YPOfijw,78,147,23,1.8846153846153846
1774,UCXwDLMDV86ldKoFVc_g8P0g,6419,72429,1295,11.283533260632497
1775,UCuE72HIKANo2IvS6EIDJ7EQ,31,4,13,0.12903225806451613
1776,UCuQdwJqhs5susC0iQkhNa1w,18,24,5,1.3333333333333333
1777,UCtFRLrqpcrQaRd075LvpASg,78,126,3,1.6153846153846154
1778,UCe-T43BYBGl35rM0YtOUJog,16,2,5,0.125
1779,UCT7aL8G-LnkzAJyHETiSKAQ,50,309,3,6.18
1780,UCALQmB6ug_RUYac5yrtKfXg,47,1498,1,31.872340425531913
1781,UCa0avZpVrItjZ38liNF652Q,8,21,1,2.625
1782,UCT67YOMntJxfRnO_9bXDpvw,1151,53510,223,46.490008688097305
1783,UCN-z2zxKXB1I8vvGWzyK1qg,32,98,6,3.0625
1784,UCjsHDXUU3BjBCG7OaCbNDyQ,33,275,6,8.333333333333334
1785,UCYFI5PGuw_34XaA3SGDkQOQ,837,17707,133,21.15531660692951
1786,UC8Whw7rLqXvCLUhpjtGWbZw,78,247,17,3.1666666666666665
1787,UCeHJdlr9EwdppvyhlK3ZEUg,25,27,12,1.08
1788,UC6c9cFLIKc7Kakv0dSzleVA,336,1718,174,5.113095238095238
1789,UCbGOiY3MeW2qHuZl2irxw9Q,201,1909,51,9.497512437810945
1790,UCFrDDP81MX_QfOHrRZOgD4g,115,176,25,1.5304347826086957
1791,UCe2_2k-_81Y4RNKBnlMjrLg,426,1011,63,2.3732394366197185
1792,UCYpRDnhk5H8h16jpS84uqsA,664,24797,67,37.34487951807229
1793,UCPplJEsqnAH_8s8qvyI3BEw,154,598,25,3.883116883116883
1794,UCAxljKT0ujiJZhGC8Ood7mw,51,174,13,3.411764705882353
1795,UCwDuF60hr22fza3T9Zkztxg,135,216,50,1.6
1796,UCWtD8JN9hkxL5TJL_ktaNZA,278,3307,80,11.89568345323741
1797,UCiuidWNC_2Nl-ZFAYlDkZmA,42,262,4,6.238095238095238
1798,UC-5QzbwkKnohEZPcrc4NjJQ,120,55,36,0.4583333333333333
1799,UC3FUHIUhkXVRS8PQgheGz4A,185,495,53,2.675675675675676
1800,UCKzEtXZNnk-rs2rMgirOCrw,59,29,31,0.4915254237288136
1801,UCVMR8fJ44V9f4vG7V8-rSKg,44,148,12,3.3636363636363638
1802,UCG6Zpr_CnDxASjeHyBHtQMw,21,109,9,5.190476190476191
1803,UCmLV2cNsYBQa6OvcyFQ3feg,24,102,13,4.25
1804,UCMAbRPmQNgRnVCTSC1FTheg,16,0,1,0.0
1805,UCP2m0GEtx97dYpUnuhk7CIg,132,305,27,2.3106060606060606
1806,UClypba-Gixiu1nUyKbTE9qA,80,151,17,1.8875
1807,UC6QD7eTqSxDy58Dxi4CaU5Q,53,146,13,2.7547169811320753
1808,UCuVBBWBdvnOZx2XU-TgLjxA,111,129,23,1.162162162162162
1809,UCWCUqs_khwXgFmd_3oVIeiw,10,6,3,0.6
1810,UCrn6624EsDUqLTOQ--fqi_A,26,27,2,1.0384615384615385
1811,UCD6HCIid0ci-xPize50m7pw,15,1,2,0.06666666666666667
1812,UC83CfjOfvnJ8yuu9d_Ab5bw,40,21,10,0.525
1813,UCtVZAZEhl8zoT8MJHw4v2Dg,366,1364,3,3.726775956284153
1814,UCy9rZHVP17n2Cxq3vGp1nKw,34,23,15,0.6764705882352942
1815,UCHQda5vLxrH0Ff0I0kMq4zw,847,11989,176,14.154663518299882
1816,UClLFPD1pu0nVTR_Y8NCpXJQ,1667,6353,401,3.8110377924415118
1817,UCUsBMOIUl_ad6JUOC16DpmQ,1512,10754,881,7.112433862433862
1818,UCb9q8s0CFtGIBdotWoJIrTQ,456,1003,52,2.199561403508772
1819,UCES2VaNlGItR3SontH6AugQ,43,207,10,4.813953488372093
1820,UCXbi34mIO6u_7qnUmK9FD9Q,176,443,40,2.5170454545454546
1821,UC1tFkn2ifypmHfGDLsB7Vpw,463,1829,170,3.9503239740820733
1822,UCfHAdU2VfudEZ1dEhv3JhFQ,65,134,37,2.0615384615384613
1823,UCrJSVVbj4EmhwzlBtEFzxwg,93,184,14,1.978494623655914
1824,UCTafEJoRl5myC8A50plIrng,272,4664,36,17.147058823529413
1825,UCM_EBs-6Of2Z8Cpsg9plnYA,53,30,8,0.5660377358490566
1826,UCPhACJPOrdHabeo5_xfFRdA,102,625,19,6.127450980392157
1827,UC89C9Pjx5pAZgW6pBawPp9A,253,471,70,1.8616600790513833
1828,UCpTMWY8NRQby8zXUKhHznfg,177,1123,39,6.344632768361582
1829,UCnvygkFyEyIXZlG7tjCfMpw,44,1136,8,25.818181818181817
1830,UChjC3WOBMIm9QVVSEBtIkWA,390,802,106,2.056410256410256
1831,UCegHY3YnuweGR-OYr82XG1A,159,795,31,5.0
1832,UCAfBTPNonzl7kgKvSsIXV9A,56,68,22,1.2142857142857142
1833,UC4Q2EebrNVAbB6w4PnFGmyw,98,166,11,1.6938775510204083
1834,UCPdYeGxogYygpaSy4I2atIQ,110,13,29,0.11818181818181818
1835,UC8Ii_Xrs5ETf8djMz9fCx2w,110,91,27,0.8272727272727273
1836,UCbwkSuFmwbalyCOrwXAtSXA,308,3760,36,12.207792207792208
1837,UC7-hAxwRdhBPw9bXx3fv_6g,97,20,41,0.20618556701030927
1838,UCGEU07FoKKAqLSg4PpMj0kQ,678,926,129,1.3657817109144543
1839,UC2kC77turr-0q-idWYrl1YA,70,1340,20,19.142857142857142
1840,UCkIEMxZjqX_fiwSok0Uo9Pg,446,545,96,1.2219730941704037
1841,UC5RNdOTEAv8YaRQESIDS08w,399,278,137,0.6967418546365914
1842,UCmJJCFX6g2s_AgkROzDVJLw,51,11,7,0.21568627450980393
1843,UC0cT8BZdFUmC0vgr1XS7aPA,115,632,16,5.495652173913044
1844,UCYQNocWm-rzX6EULiasVh8g,61,152,19,2.4918032786885247
1845,UCdLWgmzlk7xX_pqpNy1EIfQ,36,2,13,0.05555555555555555
1846,UCNEWnUoWy0h8_6Fyt_59N1Q,25,23,3,0.92
1847,UCeWMTs9PCjb90abnN37sHUg,1,0,1,0.0
1848,UCmwxvryb7ZOJl_sl8R_L_gg,33,44,14,1.3333333333333333
1849,UCW2QcKZiU8aUGg4yxCIditg,9913,21523,3361,2.171189347321699
1850,UCvo4_caF8_r2olk-4BEvrKg,113,1504,18,13.309734513274336
1851,UCfS5OjxwurfJ7bnB0LK8gCQ,58,219,10,3.7758620689655173
1852,UCDn6zvBZNEWUv44xjgELicA,47,117,10,2.4893617021276597
1853,UCOb-zF_IKhXusbXln-q-GTA,562,904,261,1.6085409252669038
1854,UCSegIc1KZ1LEaRYcl0zrJog,209,99,44,0.47368421052631576
1855,UCndDMMpugVtAbDKRbRI4glA,22,0,3,0.0
1856,UC5z-dw1g1G2_twr2-RAtdHQ,167,1243,33,7.4431137724550895
1857,UCREhQcvc7n7zLWPzK--CopA,285,629,108,2.2070175438596493
1858,UC7On0o_p6WQ6uixsCPoj0XA,25,34,1,1.36
1859,UCC_9paasyae8TvHzIcnC-lg,15,0,1,0.0
1860,UC2-rAepn7dEFpN-LidlgbVg,98,301,4,3.0714285714285716
1861,UCTK5TnSLvuBg4XDzrV-s5Xw,15,11,5,0.7333333333333333
1862,UCp1R4BFJrKw34PfUc3GDLkw,67,88,6,1.3134328358208955
1863,UCnIGrvSrQF7uCovnIm8LCSQ,134,515,13,3.843283582089552
1864,UC3GAMl43pBrszCSmKMPizpw,21,135,2,6.428571428571429
1865,UClNLBA0nKqyXVylcf35rudA,15,0,4,0.0
1866,UCe2JZzCApbyPYN9YVw-IlaQ,18,11,3,0.6111111111111112
1867,UC-4Fl7F0RSIjP6oOy5I3dww,15,5,6,0.3333333333333333
1868,UCKFChILFiW1DqhKVRLKQ5iw,15,0,0,0.0
1869,UCPzRiKcU-bvBMZ08OepxU4w,36,45,5,1.25
1870,UCzoVAXaJIjdeetT6z4eZkVg,26,374,5,14.384615384615385
1871,UCN1HP7LOKimRnFkHwWVwrJw,18,5,0,0.2777777777777778
1872,UC9NB2nXjNtRabu3YLPB16Hg,226,877,27,3.8805309734513274
1873,UCcT-yb0Uaxhc4gfaEotp01w,633,1718,104,2.7140600315955767
1874,UCdfaFWwwA9Z4zhpcaqojdPw,52,104,8,2.0
1875,UC5yfUEvxrnrj4Gyr0evSV-w,93,202,18,2.172043010752688
1876,UCxteEiPrio3px_iRV5VOnyw,79,381,27,4.822784810126582
1877,UCs-e7ayRI75k-i617JkCrpA,463,1909,28,4.123110151187905
1878,UCts9IsgQcfPyK-VCxZ8qxMA,102,105,34,1.0294117647058822
1879,UCyZvhM3scPMcemgiNSv4UtA,150,199,54,1.3266666666666667
1880,UCODxvcNsW3aadQfVaUvpNYQ,57,32,15,0.5614035087719298
1881,UCsGs7XjHyYuaBUoNnTF6k7Q,474,688,107,1.4514767932489452
1882,UCsWV8lbbglM7NCPpMhJ0v6w,51,68,16,1.3333333333333333
1883,UCCTuFofVWD9uORhQqgn-d7Q,656,9474,49,14.442073170731707
1884,UC0Y9vEv67BYRhgbRwJGj35w,401,2017,78,5.029925187032419
1885,UCikITT772ffKI2zbZ5sX3Lg,229,1192,73,5.205240174672489
1886,UC6-BWVphnrCj5xNL73qOd0w,189,784,33,4.148148148148148
1887,UCDRv_dbkaa6b1kXxsokstpg,224,1052,45,4.696428571428571
1888,UCar0yo-PpeMk51m116826pQ,532,2578,201,4.845864661654136
1889,UC_XwdoOY4qxDiJk6Z4NJxcQ,268,461,21,1.7201492537313432
1890,UCgC7E2YoTgUytC5IdFScqfQ,150,416,44,2.7733333333333334
1891,UCFiFXHHYfmxR6Fa_g6f4P1g,79,120,16,1.518987341772152
1892,UCpv8Xt9IzKZjzfxBngP2bVQ,317,372,55,1.1735015772870663
1893,UCvZuV8n2KibtH5luwVx-x7w,23,13,12,0.5652173913043478
1894,UCMkxZzrQwdyIs6EBbreyH1g,140,259,33,1.85
1895,UCFwnHuUMNyilwGYEBfNIpmA,31,143,10,4.612903225806452
1896,UCKQKLYeuCqcQbLV4-1chMjQ,46,106,12,2.3043478260869565
1897,UCmHfCD8c8CmjlyWa8d4GObg,1317,18261,202,13.865603644646924
1898,UClDk0iyj99stPxD9NQUaVSQ,262,3964,19,15.129770992366412
1899,UCMAT1VA7o6bD6qnpBBZ_New,269,329,55,1.2230483271375465
1900,UCxCAFgQPTZ-9Sj92-Q5Kmrg,66,33,24,0.5
1901,UC8oP9cR4TeUqDzrs1ry9BcQ,140,243,55,1.7357142857142858
1902,UCgOt-t1TagtT6MvsAg4ajiQ,180,436,38,2.422222222222222
1903,UC2j8KuuHh6EgUr4o9qgKisw,184,792,28,4.304347826086956
1904,UCLIK_dUpO9ffS5mAe_ouiSA,145,277,32,1.910344827586207
1905,UCAyKkx7rjXke8qSoUmAdrxw,20,62,12,3.1
1906,UCoRnHlbVByoYV6st5kPxOIQ,596,2277,286,3.8204697986577183
1907,UCCzXLEXV-m8kUP5h8dRu8Yg,27,14,8,0.5185185185185185
1908,UC-TwrDjstQ69N2QBcXVPZ2g,20,9,2,0.45
1909,UC4l-xYSe02QemAr_cNhVIHw,591,1463,153,2.475465313028765
1910,UCRiL96aAW9OXCN0SiOSz7sQ,33,37,14,1.121212121212121
1911,UCv97tMD6ztUp9uI4qOIsiuA,12,2,3,0.16666666666666666
1912,UCqxXM5u3U1jwrI36fSB9VuA,232,436,71,1.8793103448275863
1913,UCMKtlKSof1ltcFRMKki2Mcw,260,599,1,2.3038461538461537
1914,UCqwac9xog45LRWMvufXs3hA,1170,854,362,0.7299145299145299
1915,UCwe5Mx0spjObJrtUGRaCJWQ,52,67,15,1.2884615384615385
1916,UCyqiDJCxslvqiy4kw94BZfw,28,96,6,3.4285714285714284
1917,UCoQa3Zf8ntJ1V-L4d6saVhw,110,1111,20,10.1
1918,UCWk1e9QHlBU_582wRadfpoA,58,81,13,1.396551724137931
1919,UCaLQQlPF3FRgQq8yjfkbJ8A,33,17,9,0.5151515151515151
1920,UCKbKn37cnCaFIYdkLp8AjMQ,51,162,19,3.176470588235294
1921,UCie3TTpnpck9Gy5dViMA_MQ,52,64,14,1.2307692307692308
1922,UC9GGzAhhvhJO1hL10-BcgNA,4414,26476,1402,5.9981875849569555
1923,UC1EacOJoqsKaYxaDomTCTEQ,65,1766,16,27.16923076923077
1924,UCFC3nJ8GXl5yONe3tB_vhsw,2965,10835,779,3.654300168634064
1925,UCvDz46dvR6tEJoHtmYPcmBA,64,163,11,2.546875
1926,UCMFcMhePnH4onVHt2-ItPZw,45,343,8,7.622222222222222
1927,UCJldRgT_D7Am-ErRHQZ90uw,6115,72089,1701,11.788879803761242
1928,UC9BnGZLT4iPaJtDOXYwQuHQ,54,332,10,6.148148148148148
1929,UCi7MkdJLwvV99438YeUhZeg,48,622,11,12.958333333333334
1930,UCMwukyWakL5qSwIohggisZQ,31,59,3,1.903225806451613
1931,UCNQUqp5ZcmOXNHzZYHRUnZQ,361,1273,28,3.526315789473684
1932,UCeAMXqnwvMQxlul0Lq-IXEg,37,61,2,1.6486486486486487
1933,UCi1-qmZdEptMUOi30UBIdPg,34,10,2,0.29411764705882354
1934,UC5aR-yjSrCn-y3pYU50MvmQ,54,196,8,3.6296296296296298
